,amount,delta,Prev_Amount,day_of_week,day,hour,time
373,50.0,14.00204861111111,50.0,6,27,21,2019-01-27 21:40:48
374,100.0,9.064282407407408,100.0,2,6,20,2019-02-06 20:02:22
375,800.0,23.768368055555555,100.0,2,30,6,2019-01-30 06:11:05
376,50.0,1.020300925925926,50.0,4,18,18,2019-01-18 18:07:24
377,80.0,29.334016203703705,450.0,4,1,18,2019-03-01 18:40:43
378,100.0,21.905833333333334,100.0,3,7,5,2019-03-07 05:39:16
379,50.0,0.0031944444444444446,150.0,5,2,23,2019-02-02 23:22:04
380,50.0,8.095613425925926,2.0,3,21,14,2019-02-21 14:34:06
381,10.0,0.41734953703703703,20.0,1,19,17,2019-02-19 17:47:58
382,50.0,16.03673611111111,100.0,4,8,18,2019-02-08 18:55:12
383,100.0,7.972766203703704,100.0,2,13,16,2019-02-13 16:17:13
384,100.0,1.3845717592592592,100.0,5,23,19,2019-03-23 19:47:34
385,500.0,3.0302314814814815,1000.0,3,28,15,2019-02-28 15:53:39
386,1.0,1.0079166666666666,300.0,5,2,18,2019-03-02 18:29:59
387,100.0,11.516666666666667,50.0,2,27,5,2019-02-27 05:46:44
388,127.0,4.970335648148148,125.0,2,6,15,2019-02-06 15:58:22
389,100.0,10.054756944444444,50.0,5,2,6,2019-03-02 06:07:05
390,400.0,11.332118055555556,400.0,1,5,15,2019-02-05 15:30:08
391,100.0,0.06905092592592593,10.0,1,5,18,2019-02-05 18:08:53
392,100.0,1.0092476851851853,100.0,2,20,13,2019-03-20 13:31:25
393,60.0,1.0320138888888888,80.0,2,30,16,2019-01-30 16:50:13
394,200.0,23.0046875,150.0,4,25,11,2019-01-25 11:19:46
395,100.0,4.570868055555556,100.0,1,29,7,2019-01-29 07:21:25
396,100.0,6.0663425925925925,100.0,2,6,17,2019-03-06 17:32:49
397,100.0,9.557060185185184,100.0,0,18,14,2019-03-18 14:19:24
398,20.0,18.010567129629628,50.0,4,25,16,2019-01-25 16:53:31
399,300.0,1.7711226851851851,300.0,1,15,10,2019-01-15 10:32:04
400,100.0,29.479861111111113,100.0,2,13,5,2019-02-13 05:05:10
401,50.0,35.21976851851852,100.0,6,3,14,2019-03-03 14:03:47
402,50.0,19.22,50.0,3,28,18,2019-02-28 18:48:12
403,100.0,2.1296643518518517,100.0,0,18,15,2019-02-18 15:31:47
404,100.0,3.012048611111111,200.0,1,19,5,2019-03-19 05:25:47
405,100.0,0.04479166666666667,200.0,4,11,10,2019-01-11 10:55:18
406,100.0,0.012835648148148148,10.0,5,26,19,2019-01-26 19:00:32
407,200.0,12.56650462962963,200.0,3,7,13,2019-02-07 13:11:39
408,100.0,1.2102083333333333,100.0,0,11,10,2019-02-11 10:55:03
409,90.0,0.32680555555555557,500.0,2,27,2,2019-02-27 02:31:01
410,300.0,0.0050578703703703706,200.0,0,4,11,2019-02-04 11:38:53
411,50.0,4.819780092592593,50.0,6,10,11,2019-02-10 11:55:29
412,100.0,16.483472222222222,100.0,0,4,4,2019-02-04 04:11:43
413,400.0,9.057037037037038,370.0,1,5,18,2019-02-05 18:05:34
414,30.0,0.006990740740740741,200.0,5,16,7,2019-02-16 07:30:01
415,500.0,4.903402777777778,1000.0,2,6,13,2019-02-06 13:51:49
416,100.0,11.025081018518518,100.0,0,11,15,2019-03-11 15:43:15
417,50.0,1.331574074074074,100.0,6,24,12,2019-02-24 12:26:17
418,50.0,1.9076157407407408,100.0,4,8,12,2019-03-08 12:41:09
419,200.0,0.006481481481481481,200.0,6,3,16,2019-03-03 16:39:16
420,100.0,14.986643518518518,200.0,3,17,16,2019-01-17 16:08:26
421,200.0,12.869780092592592,100.0,4,1,15,2019-02-01 15:45:23
422,1000.0,0.0027430555555555554,500.0,0,21,14,2019-01-21 14:51:24
423,200.0,6.933900462962963,195.0,3,14,11,2019-02-14 11:18:21
424,50.0,19.038819444444446,50.0,5,16,19,2019-02-16 19:39:12
425,50.0,0.002928240740740741,100.0,1,8,17,2019-01-08 17:35:12
426,200.0,32.06630787037037,300.0,4,22,15,2019-03-22 15:24:15
427,50.0,0.0020949074074074073,50.0,6,13,10,2019-01-13 10:26:40
428,200.0,3.977777777777778,100.0,2,27,16,2019-02-27 16:30:57
429,50.0,16.554050925925925,100.0,5,2,8,2019-02-02 08:51:14
430,1000.0,9.274189814814815,500.0,3,14,12,2019-02-14 12:49:02
431,500.0,34.737430555555555,500.0,0,4,7,2019-03-04 07:48:16
432,30.0,0.29532407407407407,20.0,4,15,16,2019-02-15 16:52:27
433,100.0,24.892025462962962,100.0,5,26,8,2019-01-26 08:22:45
434,200.0,47.34960648148148,2.0,1,26,13,2019-03-26 13:32:35
435,273.0,13.909490740740742,120.0,0,4,15,2019-02-04 15:04:36
436,300.0,18.981643518518517,300.0,1,19,16,2019-03-19 16:27:59
437,100.0,3.7973726851851852,100.0,6,3,11,2019-03-03 11:16:03
438,100.0,0.0010416666666666667,100.0,1,5,8,2019-02-05 08:22:09
439,200.0,28.52486111111111,300.0,1,5,4,2019-02-05 04:56:45
440,100.0,2.044976851851852,100.0,2,6,17,2019-03-06 17:41:19
441,100.0,9.993969907407408,300.0,6,13,11,2019-01-13 11:01:48
442,100.0,38.04203703703703,100.0,4,15,12,2019-03-15 12:15:47
443,150.0,0.5522222222222222,500.0,5,5,7,2019-01-05 07:05:40
444,100.0,1.2612152777777779,200.0,0,11,15,2019-03-11 15:21:31
445,250.0,77.02829861111111,400.0,6,24,18,2019-03-24 18:08:55
446,50.0,0.5889930555555556,100.0,0,25,17,2019-02-25 17:33:17
447,60.0,1.9991435185185185,65.0,0,21,4,2019-01-21 04:11:30
448,15.0,3.9188541666666667,15.0,5,23,16,2019-02-23 16:20:02
449,200.0,3.3544212962962963,100.0,2,27,5,2019-02-27 05:15:37
450,1.0,20.999583333333334,1.0,4,15,16,2019-03-15 16:20:13
451,50.0,0.0018055555555555555,50.0,5,5,7,2019-01-05 07:52:34
452,50.0,11.093379629629629,50.0,3,14,16,2019-02-14 16:01:40
453,100.0,18.308113425925924,100.0,3,14,16,2019-02-14 16:40:14
454,150.0,15.95574074074074,30.0,0,18,14,2019-02-18 14:59:56
455,100.0,0.004722222222222222,100.0,4,4,11,2019-01-04 11:55:38
456,30.0,14.342164351851851,100.0,1,19,16,2019-03-19 16:20:56
457,50.0,33.13732638888889,100.0,2,6,18,2019-02-06 18:58:20
458,500.0,5.4607523148148145,100.0,0,25,19,2019-02-25 19:47:01
459,100.0,6.8815740740740745,100.0,0,11,9,2019-02-11 09:47:48
460,100.0,0.4051851851851852,50.0,6,17,5,2019-02-17 05:58:44
461,200.0,27.986608796296295,200.0,2,20,15,2019-03-20 15:21:35
462,2.0,6.265150462962963,5.0,2,30,18,2019-01-30 18:04:58
463,200.0,39.12091435185185,200.0,1,19,19,2019-02-19 19:45:22
464,100.0,16.514270833333335,100.0,4,8,6,2019-02-08 06:13:54
465,100.0,52.07596064814815,150.0,5,23,19,2019-03-23 19:56:24
466,10.0,11.417592592592593,20.0,3,24,16,2019-01-24 16:30:29
467,100.0,1.9786226851851851,70.0,5,9,16,2019-03-09 16:44:47
468,200.0,5.085208333333333,150.0,3,17,16,2019-01-17 16:24:02
469,50.0,4.024097222222222,50.0,0,18,12,2019-02-18 12:01:40
470,99.0,40.944155092592595,100.0,4,15,13,2019-03-15 13:18:20
471,50.0,9.941967592592592,70.0,2,30,15,2019-01-30 15:15:51
472,4.0,0.04293981481481481,2.0,4,25,18,2019-01-25 18:39:13
473,50.0,3.6315625,40.0,4,22,9,2019-02-22 09:35:31
474,200.0,7.097997685185185,100.0,2,20,18,2019-03-20 18:20:24
475,50.0,36.106689814814814,50.0,3,28,21,2019-02-28 21:14:26
476,70.0,5.774097222222222,50.0,2,13,9,2019-02-13 09:54:56
477,100.0,6.039317129629629,100.0,2,20,17,2019-03-20 17:23:28
478,100.0,0.0010069444444444444,100.0,3,7,17,2019-02-07 17:29:32
479,10.0,0.7647685185185186,250.0,2,27,11,2019-02-27 11:58:41
480,1000.0,2.9732754629629627,200.0,3,7,16,2019-03-07 16:28:07
481,90.0,14.950717592592593,50.0,4,1,17,2019-03-01 17:05:33
482,100.0,22.620625,50.0,2,20,7,2019-02-20 07:03:40
483,100.0,10.053680555555555,100.0,3,14,18,2019-03-14 18:04:58
484,100.0,12.799768518518519,100.0,6,10,12,2019-03-10 12:27:00
485,15.0,5.984421296296296,10.0,6,3,9,2019-03-03 09:45:10
486,300.0,14.918020833333333,400.0,1,19,5,2019-02-19 05:24:28
487,2000.0,18.70162037037037,2000.0,3,14,11,2019-03-14 11:11:32
488,100.0,8.002407407407407,100.0,4,8,13,2019-02-08 13:27:19
489,50.0,5.526122685185185,50.0,3,28,7,2019-02-28 07:20:31
490,50.0,8.026423611111111,100.0,3,14,18,2019-02-14 18:49:43
491,150.0,16.94263888888889,50.0,0,11,18,2019-03-11 18:11:43
492,1000.0,0.0739236111111111,2000.0,2,13,17,2019-02-13 17:21:58
493,200.0,12.951597222222222,500.0,1,5,6,2019-03-05 06:40:05
494,100.0,14.359780092592592,60.0,0,18,16,2019-02-18 16:06:12
495,200.0,23.985775462962962,200.0,3,21,16,2019-02-21 16:28:47
496,200.0,4.199710648148148,200.0,4,25,11,2019-01-25 11:03:23
497,100.0,20.37502314814815,170.0,4,1,15,2019-03-01 15:31:22
498,150.0,8.414305555555556,150.0,0,18,5,2019-02-18 05:08:52
499,40.0,6.048298611111111,50.0,5,26,18,2019-01-26 18:27:32
500,100.0,1.8839583333333334,50.0,3,17,11,2019-01-17 11:40:28
501,50.0,5.47568287037037,100.0,2,13,16,2019-02-13 16:44:42
502,100.0,19.07226851851852,100.0,5,16,18,2019-02-16 18:31:25
503,240.0,0.014479166666666666,120.0,4,22,6,2019-02-22 06:44:46
504,15.0,26.017222222222223,10.0,2,20,16,2019-03-20 16:46:58
505,30.0,7.531377314814815,100.0,5,2,18,2019-03-02 18:15:01
506,290.0,25.958171296296296,300.0,1,5,13,2019-02-05 13:07:19
507,50.0,16.607372685185187,50.0,1,26,9,2019-03-26 09:39:47
508,200.0,1.8859722222222222,100.0,3,7,14,2019-03-07 14:45:47
509,200.0,12.643136574074074,250.0,4,22,10,2019-02-22 10:47:22
510,44.0,23.03230324074074,250.0,2,6,16,2019-02-06 16:09:27
511,190.0,9.068449074074074,480.0,2,20,16,2019-03-20 16:49:59
512,187.0,25.85306712962963,177.0,5,23,11,2019-03-23 11:19:32
513,10.0,25.99335648148148,100.0,3,21,19,2019-03-21 19:26:22
514,100.0,0.0028703703703703703,100.0,3,17,15,2019-01-17 15:51:10
515,100.0,16.409293981481483,100.0,4,15,17,2019-02-15 17:24:07
516,40.0,0.1881712962962963,100.0,2,6,11,2019-02-06 11:08:13
517,100.0,2.1236805555555556,100.0,0,4,17,2019-02-04 17:45:57
518,20.0,0.9394097222222222,350.0,5,23,16,2019-02-23 16:28:18
519,50.0,3.0142592592592594,50.0,3,17,17,2019-01-17 17:27:54
520,200.0,1.4303472222222222,30.0,4,1,14,2019-02-01 14:46:31
521,50.0,40.09019675925926,100.0,6,10,8,2019-02-10 08:39:34
522,20.0,2.1277199074074074,30.0,2,27,19,2019-02-27 19:33:34
523,500.0,2.127407407407407,100.0,5,26,12,2019-01-26 12:43:48
524,100.0,26.09979166666667,100.0,2,6,18,2019-03-06 18:58:47
525,150.0,57.28231481481482,250.0,1,12,18,2019-03-12 18:58:16
526,200.0,38.76979166666667,200.0,4,15,14,2019-02-15 14:34:25
527,50.0,24.066377314814815,100.0,1,12,21,2019-02-12 21:24:06
528,50.0,4.815497685185186,50.0,6,27,15,2019-01-27 15:32:46
529,40.0,1.0166666666666666,5.0,3,31,17,2019-01-31 17:48:37
530,100.0,0.09052083333333333,100.0,0,7,10,2019-01-07 10:24:33
531,300.0,2.9328819444444445,300.0,5,9,16,2019-03-09 16:28:13
532,30.0,6.170393518518519,40.0,1,5,17,2019-02-05 17:07:51
533,100.0,51.93974537037037,100.0,2,27,16,2019-02-27 16:12:16
534,100.0,30.673217592592593,100.0,1,5,9,2019-03-05 09:15:29
535,100.0,1.3062962962962963,100.0,4,25,14,2019-01-25 14:35:46
536,50.0,0.015127314814814816,100.0,0,11,8,2019-03-11 08:38:47
537,50.0,0.9612615740740741,50.0,1,8,15,2019-01-08 15:04:39
538,100.0,16.063738425925926,150.0,3,7,18,2019-02-07 18:03:06
539,250.0,23.095034722222223,250.0,4,1,13,2019-02-01 13:34:04
540,500.0,23.703645833333333,500.0,1,5,6,2019-02-05 06:12:29
541,300.0,1.8438194444444445,100.0,2,20,14,2019-02-20 14:21:07
542,470.0,19.852858796296296,100.0,5,2,13,2019-02-02 13:29:50
543,500.0,34.37435185185185,500.0,1,19,5,2019-02-19 05:38:55
544,100.0,0.0005787037037037037,100.0,2,20,16,2019-02-20 16:18:34
545,50.0,28.27900462962963,10.0,4,22,16,2019-02-22 16:08:16
546,100.0,9.358310185185186,50.0,1,19,14,2019-02-19 14:34:10
547,100.0,3.0699421296296294,100.0,6,6,11,2019-01-06 11:31:24
548,100.0,9.249537037037037,100.0,6,10,16,2019-03-10 16:15:07
549,300.0,1.189513888888889,200.0,0,4,9,2019-02-04 09:50:30
550,100.0,15.418958333333334,100.0,0,4,15,2019-03-04 15:48:07
551,300.0,9.018622685185186,270.0,1,19,17,2019-02-19 17:43:16
552,100.0,0.003298611111111111,100.0,0,11,8,2019-02-11 08:18:31
553,50.0,0.0018981481481481482,100.0,1,15,6,2019-01-15 06:18:30
554,50.0,21.39818287037037,100.0,2,27,15,2019-02-27 15:54:54
555,100.0,25.841215277777778,100.0,6,24,10,2019-03-24 10:49:22
556,50.0,1.5315277777777778,100.0,4,1,7,2019-02-01 07:55:22
557,100.0,0.0018981481481481482,100.0,5,2,12,2019-03-02 12:25:36
558,50.0,0.01885416666666667,5.0,4,22,6,2019-02-22 06:56:02
559,14.0,2.9969212962962963,50.0,1,26,4,2019-03-26 04:05:17
560,100.0,22.046412037037037,200.0,6,3,18,2019-02-03 18:47:49
561,100.0,0.00400462962962963,100.0,3,21,17,2019-03-21 17:19:29
562,1000.0,0.5432291666666667,500.0,6,3,4,2019-02-03 04:34:52
563,1200.0,5.969016203703704,120.0,2,6,18,2019-03-06 18:04:32
564,100.0,9.0071875,100.0,6,17,16,2019-03-17 16:06:28
565,450.0,0.0015393518518518519,50.0,5,16,9,2019-03-16 09:08:06
566,300.0,6.905115740740741,250.0,2,20,10,2019-03-20 10:03:56
567,100.0,0.4048611111111111,200.0,1,26,14,2019-03-26 14:18:42
568,50.0,3.4992824074074074,50.0,0,11,16,2019-03-11 16:59:31
569,50.0,3.9541666666666666,50.0,2,20,11,2019-02-20 11:50:37
570,50.0,18.033148148148147,50.0,5,23,16,2019-02-23 16:49:04
571,50.0,9.12761574074074,100.0,0,4,10,2019-02-04 10:28:42
572,300.0,3.831712962962963,100.0,4,8,8,2019-02-08 08:18:54
573,100.0,0.3320601851851852,10.0,4,15,16,2019-02-15 16:51:56
574,100.0,0.07842592592592593,100.0,2,2,11,2019-01-02 11:25:40
575,250.0,7.9289351851851855,250.0,6,3,16,2019-02-03 16:08:45
576,5.0,5.744212962962963,50.0,3,14,8,2019-02-14 08:25:42
577,250.0,15.992199074074074,250.0,0,25,13,2019-02-25 13:32:15
578,500.0,13.135196759259259,500.0,2,13,19,2019-03-13 19:45:19
579,100.0,0.0007638888888888889,100.0,6,17,16,2019-02-17 16:35:04
580,120.0,15.94125,100.0,2,6,11,2019-03-06 11:12:42
581,55.0,3.5978935185185184,100.0,5,2,7,2019-02-02 07:09:07
582,200.0,17.016550925925927,100.0,4,1,16,2019-03-01 16:50:54
583,100.0,8.068449074074074,200.0,3,21,18,2019-03-21 18:05:03
584,135.0,2.8566666666666665,50.0,4,18,13,2019-01-18 13:37:30
585,1.0,50.42256944444444,2.0,4,15,17,2019-03-15 17:21:57
586,270.0,18.128657407407406,270.0,4,1,8,2019-02-01 08:29:53
587,30.0,5.693229166666667,20.0,4,1,15,2019-03-01 15:20:24
588,10.0,5.9609606481481485,20.0,3,24,16,2019-01-24 16:04:41
589,100.0,9.652847222222222,100.0,4,8,8,2019-02-08 08:16:59
590,200.0,8.461597222222222,340.0,2,13,5,2019-03-13 05:36:37
591,200.0,58.089872685185185,200.0,4,22,12,2019-03-22 12:24:33
592,48.0,21.006574074074074,4.0,1,19,17,2019-03-19 17:43:31
593,70.0,0.8279050925925926,678.0,0,4,10,2019-03-04 10:38:59
594,200.0,16.154421296296295,200.0,0,18,17,2019-03-18 17:22:33
595,50.0,12.210532407407408,50.0,5,9,11,2019-03-09 11:23:16
596,100.0,5.535613425925926,100.0,3,24,17,2019-01-24 17:13:30
597,26.0,8.889282407407407,50.0,1,26,15,2019-02-26 15:27:05
598,100.0,0.001574074074074074,100.0,5,26,18,2019-01-26 18:31:41
599,100.0,4.920162037037037,50.0,0,28,18,2019-01-28 18:24:34
600,50.0,2.074398148148148,50.0,0,4,16,2019-02-04 16:56:24
601,40.0,1.3682175925925926,80.0,2,13,17,2019-02-13 17:33:26
602,100.0,7.967581018518518,100.0,1,29,16,2019-01-29 16:52:54
603,5.0,15.521655092592592,100.0,5,16,5,2019-03-16 05:19:25
604,500.0,0.0035185185185185185,200.0,0,21,4,2019-01-21 04:55:05
605,100.0,0.006689814814814815,100.0,5,23,16,2019-03-23 16:49:27
606,40.0,28.861574074074074,20.0,6,24,2,2019-03-24 02:28:52
607,100.0,23.00210648148148,200.0,4,1,9,2019-03-01 09:56:57
608,100.0,2.5543287037037037,50.0,2,30,20,2019-01-30 20:49:24
609,3.0,25.066203703703703,50.0,6,3,18,2019-02-03 18:59:10
610,250.0,57.01037037037037,250.0,4,15,15,2019-03-15 15:38:54
611,100.0,38.190555555555555,100.0,4,22,16,2019-02-22 16:44:37
612,33.0,2.8138310185185187,33.0,2,13,12,2019-02-13 12:03:19
613,300.0,16.98181712962963,400.0,6,3,15,2019-03-03 15:29:56
614,50.0,10.074560185185184,50.0,3,31,18,2019-01-31 18:07:06
615,100.0,0.0021643518518518518,100.0,6,20,14,2019-01-20 14:53:51
616,100.0,3.145590277777778,50.0,5,9,17,2019-02-09 17:17:51
617,450.0,10.948113425925927,10.0,6,20,4,2019-01-20 04:31:56
618,100.0,9.026678240740742,100.0,1,12,17,2019-02-12 17:26:04
619,100.0,17.012233796296297,100.0,5,26,16,2019-01-26 16:31:08
620,300.0,17.95662037037037,200.0,6,17,16,2019-02-17 16:19:37
621,100.0,18.840717592592593,100.0,2,27,11,2019-02-27 11:33:46
622,300.0,16.95943287037037,100.0,0,25,12,2019-03-25 12:55:31
623,100.0,3.668113425925926,100.0,6,13,7,2019-01-13 07:11:33
624,250.0,5.007685185185185,300.0,2,6,11,2019-02-06 11:08:50
625,100.0,2.2001157407407406,60.0,1,29,15,2019-01-29 15:16:01
626,150.0,50.10347222222222,200.0,4,15,16,2019-03-15 16:40:23
627,100.0,36.52729166666666,60.0,1,19,9,2019-02-19 09:29:13
628,500.0,33.12739583333333,400.0,4,8,15,2019-03-08 15:43:13
629,200.0,29.83652777777778,350.0,6,3,14,2019-03-03 14:45:38
630,10.0,5.152847222222222,37.0,0,4,20,2019-02-04 20:40:15
631,100.0,5.072546296296296,100.0,2,20,16,2019-02-20 16:55:51
632,200.0,0.0022800925925925927,200.0,3,7,7,2019-02-07 07:54:08
633,50.0,8.992106481481482,20.0,6,24,16,2019-03-24 16:54:50
634,100.0,4.4327199074074075,100.0,1,26,5,2019-03-26 05:49:30
635,100.0,47.95407407407407,100.0,2,6,18,2019-03-06 18:05:43
636,100.0,50.151631944444446,50.0,4,15,17,2019-03-15 17:06:21
637,300.0,28.00119212962963,100.0,5,9,10,2019-03-09 10:58:42
638,1500.0,48.11623842592593,1000.0,5,23,19,2019-03-23 19:26:03
639,150.0,29.490902777777777,100.0,6,10,18,2019-03-10 18:12:02
640,50.0,15.340844907407407,200.0,5,16,17,2019-03-16 17:57:38
641,300.0,16.40502314814815,300.0,3,21,17,2019-03-21 17:04:36
642,50.0,15.846087962962963,50.0,4,25,8,2019-01-25 08:26:51
643,5.0,0.5346064814814815,10.0,1,19,4,2019-03-19 04:34:30
644,50.0,3.521122685185185,40.0,3,28,6,2019-02-28 06:40:12
645,100.0,0.002361111111111111,100.0,0,21,8,2019-01-21 08:11:11
646,500.0,17.026030092592592,100.0,3,31,6,2019-01-31 06:03:08
647,50.0,3.980289351851852,50.0,1,12,6,2019-02-12 06:26:59
648,450.0,1.370497685185185,200.0,6,24,4,2019-03-24 04:41:30
649,100.0,16.99037037037037,100.0,0,28,16,2019-01-28 16:17:05
650,100.0,0.0010879629629629629,100.0,6,17,13,2019-03-17 13:12:51
651,100.0,12.155405092592593,100.0,4,8,18,2019-03-08 18:18:25
652,100.0,8.908194444444444,100.0,2,13,18,2019-03-13 18:24:40
653,1000.0,9.034652777777778,1000.0,2,27,9,2019-02-27 09:14:34
654,70.0,12.004594907407407,55.0,1,26,16,2019-02-26 16:28:11
655,100.0,0.016226851851851853,50.0,0,4,13,2019-03-04 13:50:13
656,100.0,6.278101851851852,40.0,1,15,16,2019-01-15 16:37:14
657,100.0,0.001724537037037037,100.0,2,6,16,2019-03-06 16:56:49
658,250.0,16.921921296296297,200.0,0,25,14,2019-03-25 14:17:33
659,1000.0,19.421875,200.0,3,14,2,2019-02-14 02:40:45
660,350.0,28.06627314814815,350.0,0,11,15,2019-02-11 15:40:49
661,450.0,0.3013078703703704,200.0,0,4,12,2019-03-04 12:48:13
662,100.0,20.984953703703702,200.0,1,5,15,2019-03-05 15:24:27
663,100.0,0.0719675925925926,50.0,4,8,14,2019-03-08 14:24:47
664,50.0,0.0031134259259259257,30.0,0,18,10,2019-02-18 10:49:29
665,200.0,35.13987268518518,500.0,0,18,16,2019-02-18 16:31:58
666,200.0,16.79278935185185,250.0,1,26,14,2019-03-26 14:04:00
667,100.0,2.502928240740741,30.0,6,3,5,2019-02-03 05:31:44
668,35.0,35.51335648148148,100.0,3,7,17,2019-03-07 17:29:05
669,1000.0,21.6659375,400.0,3,7,4,2019-03-07 04:59:59
670,100.0,0.0012731481481481483,100.0,3,17,11,2019-01-17 11:43:47
671,200.0,31.435034722222223,300.0,2,20,18,2019-03-20 18:39:01
672,100.0,11.544444444444444,200.0,6,24,5,2019-03-24 05:54:11
673,600.0,16.927118055555557,600.0,4,22,5,2019-02-22 05:39:26
674,100.0,4.373055555555555,200.0,6,20,18,2019-01-20 18:58:15
675,20.0,1.069537037037037,175.0,1,26,8,2019-03-26 08:44:04
676,100.0,6.101018518518519,100.0,3,10,17,2019-01-10 17:00:28
677,100.0,13.852256944444445,100.0,2,20,12,2019-02-20 12:44:17
678,150.0,7.185590277777778,150.0,2,23,17,2019-01-23 17:19:59
679,100.0,0.0029976851851851853,100.0,2,6,13,2019-03-06 13:23:54
680,400.0,31.93875,1800.0,2,6,10,2019-03-06 10:28:30
681,100.0,3.205648148148148,100.0,2,6,12,2019-02-06 12:05:50
682,50.0,4.999039351851851,50.0,6,27,8,2019-01-27 08:56:36
683,100.0,0.5949884259259259,200.0,5,2,9,2019-03-02 09:17:57
684,100.0,2.9944444444444445,100.0,3,7,11,2019-03-07 11:30:56
685,50.0,6.387361111111111,50.0,0,7,16,2019-01-07 16:07:02
686,100.0,10.229247685185186,100.0,2,6,16,2019-02-06 16:29:29
687,200.0,28.838900462962965,40.0,2,6,13,2019-02-06 13:15:46
688,30.0,1.9269212962962963,20.0,1,29,18,2019-01-29 18:09:55
689,50.0,1.9816550925925926,50.0,5,9,17,2019-02-09 17:02:25
690,50.0,7.043136574074074,100.0,6,3,15,2019-03-03 15:16:50
691,100.0,20.046157407407406,100.0,2,13,17,2019-03-13 17:04:25
692,20.0,0.03796296296296296,100.0,4,22,8,2019-02-22 08:56:47
693,99.0,21.27255787037037,99.0,2,6,18,2019-03-06 18:45:06
694,100.0,1.019861111111111,90.0,4,25,15,2019-01-25 15:40:57
695,500.0,9.475532407407407,200.0,3,7,14,2019-02-07 14:41:18
696,50.0,3.2220138888888887,30.0,5,9,13,2019-02-09 13:40:50
697,100.0,2.116134259259259,45.0,3,7,0,2019-02-07 00:05:07
698,350.0,2.2828703703703703,70.0,4,8,16,2019-02-08 16:11:58
699,150.0,8.473032407407407,100.0,1,29,19,2019-01-29 19:15:41
700,100.0,17.008506944444445,100.0,6,3,17,2019-02-03 17:20:51
701,30.0,33.98530092592593,200.0,1,26,9,2019-03-26 09:33:10
702,100.0,27.75023148148148,100.0,4,15,5,2019-02-15 05:48:07
703,300.0,8.960092592592593,120.0,4,8,16,2019-02-08 16:09:11
704,50.0,12.844965277777778,70.0,0,4,4,2019-02-04 04:41:56
705,130.0,0.8342939814814815,100.0,1,19,12,2019-02-19 12:04:01
706,100.0,45.97284722222222,80.0,1,26,22,2019-02-26 22:01:32
707,100.0,18.014131944444443,90.0,0,11,19,2019-03-11 19:10:04
708,50.0,11.675833333333333,100.0,4,25,18,2019-01-25 18:10:27
709,1.0,0.053009259259259256,2.0,0,21,6,2019-01-21 06:40:38
710,200.0,50.18678240740741,500.0,1,26,12,2019-03-26 12:14:13
711,1000.0,13.572083333333333,600.0,0,18,5,2019-03-18 05:30:09
712,50.0,4.265821759259259,100.0,4,1,10,2019-03-01 10:41:00
713,20.0,1.004502314814815,20.0,1,8,11,2019-01-08 11:05:13
714,140.0,27.10216435185185,127.0,3,7,18,2019-02-07 18:54:03
715,500.0,1.9577777777777778,200.0,0,18,11,2019-03-18 11:39:00
716,100.0,1.8641782407407408,150.0,1,5,11,2019-03-05 11:49:42
717,100.0,7.305474537037037,5.0,2,6,16,2019-03-06 16:17:40
718,100.0,3.763726851851852,100.0,6,10,9,2019-02-10 09:56:26
719,100.0,10.413668981481482,100.0,3,7,17,2019-02-07 17:47:56
720,20.0,0.0021296296296296298,20.0,0,7,8,2019-01-07 08:52:32
721,60.0,7.922476851851852,100.0,0,21,5,2019-01-21 05:38:24
722,100.0,2.9041435185185187,50.0,1,19,4,2019-03-19 04:35:07
723,40.0,9.010844907407407,50.0,2,6,19,2019-03-06 19:01:40
724,480.0,10.969270833333333,500.0,3,31,16,2019-01-31 16:14:52
725,700.0,7.7624305555555555,700.0,4,1,7,2019-02-01 07:19:12
726,50.0,11.12181712962963,50.0,2,30,15,2019-01-30 15:54:25
727,1.0,1.7370023148148148,30.0,1,26,8,2019-03-26 08:09:21
728,50.0,0.15185185185185185,50.0,1,26,18,2019-02-26 18:17:45
729,110.0,5.136180555555556,125.0,2,6,10,2019-02-06 10:50:58
730,200.0,10.299768518518519,150.0,1,12,15,2019-02-12 15:24:44
731,100.0,14.066053240740741,100.0,4,1,7,2019-02-01 07:56:48
732,200.0,15.750439814814815,200.0,1,12,5,2019-02-12 05:46:40
733,100.0,0.7597453703703704,50.0,4,25,3,2019-01-25 03:42:21
734,80.0,17.84107638888889,100.0,4,22,16,2019-02-22 16:16:03
